tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
568425343452721150,positive,1,NA,NA,Southwest,NA,adnankussair,NA,0,@SouthwestAir iPhone app now has passbook support! Whoot! It's the little things in life... 😜,NA,2015-02-19 07:02:17 -0800,"Roseville, CA",Pacific Time (US & Canada)
569588375037960200,negative,1,Cancelled Flight,1,Southwest,NA,DigitalCK,NA,0,@SouthwestAir wife's flight to DAL just got Cancelled Flightled. What does she do to find options to get back home?  1708 PHX-&gt;DAL,"[33.00605781, -96.76519155]",2015-02-22 12:03:45 -0800,"Dallas, Tx",Central Time (US & Canada)
569815182265978900,positive,1,NA,NA,United,NA,domdelfino,NA,0,@united thanks for the upgrade today great way to start my week! Cc: @CiscoJimFrench @cobedien,NA,2015-02-23 03:05:00 -0800,DOM-ination,Quito
5.6968787428891443e+17,negative,1,Customer Service Issue,0.3439,Delta,NA,HayesGirl_,NA,0,@JetBlue i only take jetblue to travel and i have to go to maimi next year but you guys dont go to maimi😭 why dont you guys go to maimi???,NA,2015-02-22 18:39:08 -0800,NA,NA
569197515993534460,neutral,1,NA,NA,Virgin America,NA,eric_t_lee,NA,0,@virginamerica spruce moose!,NA,2015-02-21 10:10:37 -0800,Brooklyn,Eastern Time (US & Canada)
570286841737318400,negative,1,Cancelled Flight,1,American,NA,djjohnpayne,NA,0,@AmericanAir you guys are killing me. http://t.co/22iPGeIcSm,"[0.0, 0.0]",2015-02-24 10:19:13 -0800,"Las Vegas, NV",Pacific Time (US & Canada)
567846026507391e3,negative,0.6363,Can't Tell,0.3417,Delta,NA,MerrickRealtor,NA,0,@JetBlue understood ... but could I go and put myself on the standby list 5 hours prior to my flight?,NA,2015-02-17 16:40:17 -0800,Merrick,America/New_York
569684298107740160,neutral,0.6298,NA,0,American,NA,61jr,NA,0,"@AmericanAir know that I could use that for a flight into Canada.  By they time they figured it out, it was too Late Flight to check our bags",NA,2015-02-22 18:24:55 -0800,St. Catharines,NA
569561225488678900,neutral,1,NA,NA,US Airways,NA,VictorJDH,NA,0,@USAirways what's your pet policy?,NA,2015-02-22 10:15:52 -0800,East Lansing,Eastern Time (US & Canada)
567833247242264600,negative,0.6224,Customer Service Issue,0.6224,Southwest,NA,scottglass70,NA,0,"@SouthwestAir no, thanks. I think we have it straight!",NA,2015-02-17 15:49:30 -0800,"Midlothian, Virginia",NA
568189949415170050,negative,1,Lost Luggage,1,United,NA,mtezna,NA,0,"@united Not sure what happened @ MSP yesterday, but VERY UNHAPPY my bag was not only delayed, but sat at MSP for 8 hrs b4 delivery @ 2:30 am",NA,2015-02-18 15:26:55 -0800,Virginia,Eastern Time (US & Canada)
569853327359516700,negative,1,Cancelled Flight,1,American,NA,teague_ryan,NA,0,@AmericanAir I would purchase it if I was there by choice but you guys Cancelled Flightled my flight and have me stuck at DFW for 7 hours!,NA,2015-02-23 05:36:35 -0800,Southern California,NA
5.6970256757336883e+17,positive,1,NA,NA,Delta,NA,jessbutl,NA,0,Kudos well deserved! Just wish the rest of my @JetBlue experience today measured up to their example!,NA,2015-02-22 19:37:31 -0800,"Brooklyn, NY",NA
567967189237518340,negative,0.6869,Can't Tell,0.3541,United,NA,BeTheBeat,NA,0,"@united @PGATOUR @NTrustOpen Next thing you know, United will believe they are above the DOT and take them to court. United is anti-consumer",NA,2015-02-18 00:41:44 -0800,Toronto,Central Time (US & Canada)
568670928407625700,negative,1,Can't Tell,0.6684,United,NA,JenniferWalshPR,NA,0,we all watched as the crew was escorted from the back to 1st class. Prebooked? Really? @united: @JenniferWalshPR Your dissatisfaction is und,NA,2015-02-19 23:18:09 -0800,Houston,Central Time (US & Canada)
569289995749494800,negative,1,Flight Booking Problems,0.3513,United,NA,thatchickmaggie,NA,1,@united is trying to strand us in Houston until tomorrow morning. pretty sure overFlight Booking Problems and maintenance aren't our fault.,NA,2015-02-21 16:18:06 -0800,"Washington, DC",Eastern Time (US & Canada)
570248242853773300,positive,1,NA,NA,US Airways,NA,OneT_Mat,NA,0,@USAirways haha no worries you guys are the best!  +1 for spelling my name correctly,NA,2015-02-24 07:45:50 -0800,"Boston, MA",Atlantic Time (Canada)
569874933549027300,negative,1,Cancelled Flight,0.3605,American,NA,HaileyUrban,NA,0,@AmericanAir hahahaha! This is crazy! Well here's to another night at the airport!!,NA,2015-02-23 07:02:26 -0800,NA,Alaska
5.6773726709599437e+17,neutral,0.685,NA,NA,Delta,NA,BritishAirNews,NA,0,@JetBlue's CEO Battles to Appease Passengers and Wall Street - http://t.co/frrfxCCw7Z http://t.co/nKlW9SsVRQ,NA,2015-02-17 09:28:07 -0800,UK,Sydney
570114300888678400,negative,1,Customer Service Issue,1,US Airways,NA,Allmyvacations,NA,0,@USAirways are people going to answer our calls?,NA,2015-02-23 22:53:36 -0800,Stafford VA,NA
567845089508233200,negative,1,Can't Tell,1,Delta,NA,Nickymkirk,NA,0,"@JetBlue dropping passengers with small baby and 3 infants at your San Juan terminal. As unloading baby, officer writes me ticket for $75","[18.4465457, -66.28316651]",2015-02-17 16:36:34 -0800,Dorado,NA
570139793608175600,negative,1,Cancelled Flight,0.7918,American,NA,Pride_MMA,NA,0,@AmericanAir over the last year 50% of my flights have been delayed or Cancelled Flightled.  I'm done with you.,NA,2015-02-24 00:34:54 -0800,"Edmond, Oklahoma",Central Time (US & Canada)
569886219057926140,negative,0.708,Bad Flight,0.3591,United,NA,JohntheKiwi,NA,0,@united Slightly better. Crew spent a long time searching for better altitude. Would have helped to let pax in on why all the sharp drops.,NA,2015-02-23 07:47:17 -0800,"Stumptown, Baby!",Pacific Time (US & Canada)
569519156502106100,negative,1,Customer Service Issue,0.6596,US Airways,NA,TravelingProf,NA,0,@USAirways Now going on 26 minutes on hold.,NA,2015-02-22 07:28:42 -0800,"Great Barrington, MA",Eastern Time (US & Canada)
569989168903819260,positive,1,NA,NA,Southwest,NA,WalterFaddoul,NA,0,@SouthwestAir seeing your workers time in and time out going above and beyond is why I love flying with you guys. Thank you!,NA,2015-02-23 14:36:22 -0800,"Indianapolis, Indiana; USA",Central Time (US & Canada)
569310448300003300,negative,1,Can't Tell,0.6878,Southwest,NA,ASheldDPT,NA,0,"@SouthwestAir Disappointed in the FAA ""regulation"" you have 2 furnish proof of age 4 toddler. Thx for the unnecessary headache. #flyUnited",NA,2015-02-21 17:39:22 -0800,Ohio & Kentucky,NA
569920508923215900,negative,0.679,Can't Tell,0.679,United,NA,_mhertz,NA,1,@united that's not even an apology,NA,2015-02-23 10:03:32 -0800,NA,Pacific Time (US & Canada)
568930588868141060,negative,1,Bad Flight,0.6473,US Airways,NA,Shapperdacapper,NA,0,@USAirways im on the plane not sure what you mean. We are sitting here. It's just one story of failure after another when I fly you guys,NA,2015-02-20 16:29:57 -0800,"Denver, Colorado",Mountain Time (US & Canada)
5.6826117261022003e+17,negative,1,Customer Service Issue,0.6526,United,NA,Atrain_8,NA,2,"@united what you did was illegal and a breach of contract. I will be in touch but not through your ""customer feedback""",NA,2015-02-18 20:09:55 -0800,NA,NA
569785570320195600,negative,0.6363,Flight Booking Problems,0.3417,United,NA,Rapetti,NA,0,@united was trying to change a flight online but got an error can you help via DM?,NA,2015-02-23 01:07:20 -0800,"San Francisco, CA",Pacific Time (US & Canada)
570021075355963400,negative,0.6803,Customer Service Issue,0.6803,United,NA,bartha75,NA,0,"@united also, the mere fact that I have to go online to issue a statement vice calling and talking to some directly is one good example.","[0.0, 0.0]",2015-02-23 16:43:09 -0800,san diego,NA
568148009722073100,neutral,1,NA,NA,Southwest,NA,cj_deboer,NA,0,"@SouthwestAir Denver to Phoenix, I think we're finally getting ready to take off.",NA,2015-02-18 12:40:15 -0800,NA,NA
569696449111461900,positive,1,NA,NA,American,NA,SmokeAdMirrors,NA,0,@AmericanAir great flight experience again... SFO-JFK... Dare I say it? A consistent high quality on a legacy airline? Keep it up guys!,NA,2015-02-22 19:13:12 -0800,New York City,Atlantic Time (Canada)
568622422309482500,positive,0.7172,NA,NA,Southwest,NA,sick_beat_swift,NA,0,"@SouthwestAir I love imagine dragons o flipping much, pls #DestinationDragons",NA,2015-02-19 20:05:24 -0800,NA,NA
569633257689518100,negative,1,Bad Flight,0.3579,Delta,NA,arthurhasher,NA,0,@Jetblue  I will keep on tweeting until your CEO answers and personally apologizes to my wife and the passengers of flight 136. Just Wrong!!,NA,2015-02-22 15:02:06 -0800,Long Island - Arizona,NA
568895164577685500,neutral,1,NA,NA,Southwest,NA,GEOFFWOAD69,NA,0,@SouthwestAir LACMA on Fairfax.,NA,2015-02-20 14:09:11 -0800,NA,NA
567808843373105150,negative,1,Customer Service Issue,1,US Airways,NA,staciesater,NA,0,@USAirways is anyone working today?? Anyone want to pick up a phone?,"[25.8801693, -80.14141202]",2015-02-17 14:12:32 -0800,"Nashville, TN",Central Time (US & Canada)
569104886119297e3,neutral,0.6269,NA,NA,Southwest,NA,MichelleMSmart,NA,0,@SouthwestAir flt 3260 out of mht. Have fun with my kids and grandkids 10 of them!!  Jack says hi! http://t.co/BHOOiyT6ZQ,NA,2015-02-21 04:02:32 -0800,NA,Eastern Time (US & Canada)
568475039680434200,negative,1,Can't Tell,0.6474,United,NA,marmaidz,NA,0,@united I'm a minor and freaking out bc I might not make my connecting flight to Hawaii so yes I'm frustrated,NA,2015-02-19 10:19:45 -0800,NA,Hawaii
569159814426853400,negative,1,Can't Tell,0.6364,Southwest,NA,therealcab,NA,0,@SouthwestAir I will never choose @USAirways over you again! #getmeoffthisbird,NA,2015-02-21 07:40:48 -0800,NA,NA
569296792426295300,negative,1,Late Flight,1,Southwest,NA,bsjuts,NA,0,@SouthwestAir now our pilots timed out...#getmeoutofhere,NA,2015-02-21 16:45:06 -0800,Nebraska,Central Time (US & Canada)
5.6995718713879757e+17,negative,1,Late Flight,0.3614,Southwest,NA,JuniperCari,NA,0,@SouthwestAir but when do I get my gin &amp; tonic !?!?,NA,2015-02-23 12:29:17 -0800,Chicago,Central Time (US & Canada)
5.6927953226120397e+17,neutral,1,NA,NA,Southwest,NA,jamescalderwood,NA,0,@SouthwestAir The Opal Dragon book The Dragon (ALI) has woven his murdering ways from the Philippines to Australia http://t.co/c9p2ioSphM,"[0.0, 0.0]",2015-02-21 15:36:31 -0800,South Australia,NA
569305311007399940,negative,1,Lost Luggage,0.6768,Southwest,NA,_crazdan,NA,0,@SouthwestAir baggage claim has already changed 2x...most recent had 3 bags come out and then stop...claim team has no idea what's going on,NA,2015-02-21 17:18:57 -0800,NA,NA
568471227418832900,neutral,1,NA,NA,United,NA,iamtedking,NA,0,"@united no, I have a pricey Chase Mileage Plus CC.",NA,2015-02-19 10:04:36 -0800,NA,Eastern Time (US & Canada)
569335624056090600,negative,1,Cancelled Flight,1,Southwest,NA,Tom_Fili,NA,0,"@SouthwestAir you have the worst service, you Cancelled Flightled all your flights FLL to PHL all @USAirways flights flew. Stuck in FL 3 days. #done",NA,2015-02-21 19:19:25 -0800,"Havertown, Pa.",Eastern Time (US & Canada)
568622478081306600,negative,1,Late Flight,0.6733,US Airways,NA,brettel,NA,0,"@USAirways DCA-&gt;HPN, u r prof hostage takers.We stood on bus 2 plane for 25 min,now sitting on plane with no mvmt &amp; 1 announcement 4 &gt; hour!","[38.86432211, -77.04913451]",2015-02-19 20:05:37 -0800,Washington DC,Eastern Time (US & Canada)
568724832898162700,negative,1,Cancelled Flight,0.657,US Airways,NA,joyousb,NA,0,.@USAirways I rebooked myself - but Cancelled Flighting flight because crew expired after boarding is unacceptable. You started delaying at 1:30pm.,NA,2015-02-20 02:52:21 -0800,NA,Eastern Time (US & Canada)
570009897846374400,negative,0.3519,Can't Tell,0.3519,Southwest,NA,amyflenard,NA,0,"@SouthwestAir oh, ok!  all good!  looking forward to escaping the cold for a bit!  thanks!",NA,2015-02-23 15:58:44 -0800,"darien, il",Central Time (US & Canada)
569972721901277200,negative,1,Lost Luggage,1,American,NA,FunNateofPMG,NA,0,@AmericanAir Can care less if youre without your bags for a day or a week! Ive been 3 stories in the last 3 hours...I WANT MY BAG!,NA,2015-02-23 13:31:01 -0800,NA,Quito
570264740817010700,positive,0.6708,NA,0,American,NA,IDontRentPigs,NA,0,"@AmericanAir @dfwairport Guys, let it go. http://t.co/vOxcghciJi",NA,2015-02-24 08:51:23 -0800,"Denton County, Texas",Central Time (US & Canada)
569884407852437500,negative,1,Flight Booking Problems,0.6366,Virgin America,NA,BeLeather,NA,0,@VirginAmerica your site is tripping. I'm trying to check in and I'm getting the plain text version. I am reluctant to enter any card info.,"[0.0, 0.0]",2015-02-23 07:40:05 -0800,NA,Pacific Time (US & Canada)
570064285860171800,negative,1,Cancelled Flight,1,American,NA,JasonShaw2,NA,5,@AmericanAir Cancelled Flight my flight saying it is cause of weather condition when it was the only flight that was Cancelled Flight,NA,2015-02-23 19:34:51 -0800,Belleville,Eastern Time (US & Canada)
569830532516868100,negative,1,longlines,1,American,NA,sweet8mel,NA,0,@AmericanAir not sure why we are being made to stand in line outside for plane that isn't ready to board when I could be sitting inside,NA,2015-02-23 04:06:00 -0800,NA,NA
569676250312249340,negative,0.6689,Bad Flight,0.3612,American,NA,Aero0729,NA,0,@AmericanAir flight attendants on AA2402 were spectacular.Fed the ENTIRE cabin then food from coach. Why do you keep serving this vile food,NA,2015-02-22 17:52:56 -0800,NA,NA
56787572904559e4,negative,1,Cancelled Flight,1,Southwest,NA,PCDan76,NA,0,@SouthwestAir she made it standby after her flight was Cancelled Flighted for no reason. Almost 4hrs Late Flight.  Conf# FVF9YW  SWRR# 298033455,NA,2015-02-17 18:38:19 -0800,Park City,NA
569719540520628200,negative,1,Customer Service Issue,1,American,NA,dogbuckeye,NA,0,"@AmericanAir @dogbuckeye No, I was on hold for 4 1/2 hours.  3 diff agents each w/ different information, frustrating, kept getting txfd...",NA,2015-02-22 20:44:57 -0800,NA,NA
569937260994564100,neutral,1,NA,NA,Delta,NA,mcmahon0074,NA,0,@JetBlue looking to for low rates bos to Vegas in Late Flight June for 3 kids and myself for a sporting event. Any deals or breaks,"[42.3427056, -71.5504108]",2015-02-23 11:10:06 -0800,some where in massachusetts,NA
568134503987851260,neutral,1,NA,NA,Southwest,NA,travelnube,NA,0,"@SouthwestAir Is the 1,750 bonus at 1800Flowers still on or did it expire 2/14/15?",NA,2015-02-18 11:46:35 -0800,"Chicago, IL",Central Time (US & Canada)
568202255205335040,negative,1,Customer Service Issue,0.3558,US Airways,NA,od2be2003,NA,0,@USAirways if you could have ran your USExpress/PSA worth a damn I wouldn't be stuck in horrible CLT now.,NA,2015-02-18 16:15:48 -0800,"Dallas, TX",Eastern Time (US & Canada)
567756556536909800,negative,1,Late Flight,1,Southwest,NA,The_Chellers,NA,0,@SouthwestAir I understand a delay but to be stuck on the plane longer than the flight is unacceptable,NA,2015-02-17 10:44:46 -0800,"Washington, DC",Eastern Time (US & Canada)
569948966873370600,neutral,1,NA,NA,Virgin America,NA,jamied7,NA,0,"@VirginAmerica hi I just booked a flight but need to add baggage, how can I do this?",NA,2015-02-23 11:56:37 -0800,"London, England",London
570023321904943100,negative,1,Cancelled Flight,0.6669,United,NA,whitterbug,NA,0,@united @Apollochplayers we just want to go home tonight - why did you Cancelled Flight the last leg of our reserv. w/out our permission??! #PH6RPS,NA,2015-02-23 16:52:05 -0800,"Houston, TX",Central Time (US & Canada)
568114056034324500,negative,1,Customer Service Issue,0.34700000000000003,US Airways,NA,LayneHillesland,NA,0,"@USAirways that's ok, just know that I'll most likely never book with you again",NA,2015-02-18 10:25:20 -0800,NA,NA
569345780244312060,negative,1,Flight Booking Problems,0.6383,US Airways,NA,Hayden_Ehlich,NA,0,"@USAirways HELP! It says ""the payment is denied"" but my money has been taken out of my bank?  

And it says I have no trips coming up??",NA,2015-02-21 19:59:46 -0800,Blue Ridge High School,Atlantic Time (Canada)
568175323470290940,positive,1,NA,NA,US Airways,NA,pocketsizemando,NA,0,@USAirways Marsha M. at Myrtle Beach is the greatest! She deserves all the respect and praise there is! #ThankYouForEverything,NA,2015-02-18 14:28:47 -0800,"Fort Worth, TX",Central Time (US & Canada)
5.7017915859422003e+17,negative,1,Can't Tell,1,United,NA,inspirevery,NA,0,@united maybe one day you'll be the one quoted on http://t.co/mJkpgVXmPC,NA,2015-02-24 03:11:19 -0800,NA,NA
568877993453420540,negative,0.6639,Late Flight,0.3706,United,NA,LRuns4Cupcakes,NA,0,"@united Nope, still sitting at the gate!",NA,2015-02-20 13:00:57 -0800,NY,NA
569653423836045300,negative,1,Cancelled Flight,1,American,NA,dibs65,NA,0,@AmericanAir - very upset with my hometown airline. Stuck in Den Flt Cancelled Flightled. Others here with me got new Flt info,NA,2015-02-22 16:22:14 -0800,NA,NA
570246800247902200,negative,1,Flight Attendant Complaints,0.3646,American,NA,Flora_Lola_NYC,NA,0,"@AmericanAir To announce DURING BOARDING that you chose to limit catering to the point that you WILL run out shows a lack of planning, IMO.",NA,2015-02-24 07:40:06 -0800,NA,Eastern Time (US & Canada)
568158427664527360,negative,1,Customer Service Issue,1,US Airways,NA,scm1133,NA,0,@USAirways I've been waiting for desk for 45 and on hold 36min and counting...photo of desk agent on phone not flattering.,NA,2015-02-18 13:21:39 -0800,NA,London
569957675548721150,negative,1,Lost Luggage,0.6867,American,NA,Robin_Downing,NA,0,"@AmericanAir Just called regarding my bag, came in yesterday and no one notified more or updated the online record locator #customerservice",NA,2015-02-23 12:31:13 -0800,NA,Eastern Time (US & Canada)
568773776638406660,negative,1,Bad Flight,0.3602,US Airways,NA,riricesq,NA,0,@USAirways I want to not sit on a plane from DCA to LGA for an hour and a half which is longer than my flight.,NA,2015-02-20 06:06:50 -0800,On a beach,Quito
569608831816351740,negative,1,Can't Tell,0.607,US Airways,NA,MRTWT8,NA,0,@USAirways how do you lose a pilot????,NA,2015-02-22 13:25:02 -0800,"Bonaire, GA",Eastern Time (US & Canada)
568787185341751300,neutral,1,NA,NA,Delta,NA,rfeeney11,NA,0,@JetBlue Just signed up for TrueBlue and booked a flight but keep getting an error when I try to link it to my TB account. What's the deal?,NA,2015-02-20 07:00:07 -0800,NA,Central Time (US & Canada)
568999266741411840,positive,1,NA,NA,Southwest,NA,dragons_arelife,NA,0,@SouthwestAir Hey southwest! I wanna go to see @Imaginedragons ! You guys are a lot better then jet blue.,NA,2015-02-20 21:02:51 -0800,City of Angels,Pacific Time (US & Canada)
569949439101546500,neutral,1,NA,NA,United,NA,judell,NA,0,"@united 8602947, jon at http://t.co/58tuTgli0D, thanks.",NA,2015-02-23 11:58:30 -0800,"Santa Rosa, CA",Eastern Time (US & Canada)
568083588308197400,negative,1,Late Flight,1,Delta,NA,duendecillita,NA,0,"@JetBlue you are missing the point. The flight left an hour Late Flight. Why are you allowed to be that Late Flight, and still charge me $50 and 10hrs?",NA,2015-02-18 08:24:16 -0800,NYC,Eastern Time (US & Canada)
569077766022246400,negative,1,Late Flight,0.6689,United,NA,DaRenton,NA,0,@united already missed connection... UA 495,NA,2015-02-21 02:14:47 -0800,Colorado,Mountain Time (US & Canada)
569202715571703800,negative,1,Bad Flight,1,US Airways,NA,SportsLoverofNY,NA,0,@USAirways the American Eagle plane you're using for CLT to RDU is disgusting! You should be ashamed! #disgusting #ew http://t.co/B4xhiRuGzV,NA,2015-02-21 10:31:17 -0800,NA,NA
569914552382418940,neutral,1,NA,NA,American,NA,DL_Dub,NA,0,@AmericanAir is 2513 and 1555 on time or Cancelled Flightled?,NA,2015-02-23 09:39:52 -0800,'Merica,NA
569258934864781300,neutral,1,NA,NA,US Airways,NA,beekaytulsa,NA,0,@USAirways Okee doke,NA,2015-02-21 14:14:41 -0800,Flyover country,Central Time (US & Canada)
569938119060955140,negative,1,Late Flight,0.6617,US Airways,NA,DanKolbet,NA,0,@USAirways seriously buy some WD40 for A319 operating flight 634 from GEG to Phoenix. Every seat squeaks w every shift. Still on ground!,NA,2015-02-23 11:13:31 -0800,"Spokane, Washington",Pacific Time (US & Canada)
5.6858279434089677e+17,positive,0.6667,NA,NA,Southwest,NA,NormaG348,NA,0,@SouthwestAir  I look forward to those direct flights to California to see my family more often. Thank you @MichaelBColeman #byebyeusairline,NA,2015-02-19 17:27:56 -0800,NA,NA
568885959225446400,negative,1,Customer Service Issue,0.6806,United,NA,bretlonder,NA,0,".@united It's worth saying that, if you litter in Singapore, you get caned. ""But there are rules"" says @united",NA,2015-02-20 13:32:36 -0800,"San Diego, CA",Central Time (US & Canada)
5.6842542124045517e+17,negative,0.6531,Customer Service Issue,0.6531,Southwest,NA,thisnamerocks2,NA,0,@SouthwestAir I sent you my conf number yesterday.,NA,2015-02-19 07:02:35 -0800,"Canton, MA",NA
567881730490646500,positive,1,NA,NA,US Airways,NA,cindycapo,NA,0,"@USAirways TYVM USAir, Happy Night@ &lt;3",NA,2015-02-17 19:02:09 -0800,"IL,USA",Central America
568905448897654800,negative,1,Can't Tell,0.6285,United,NA,wisemana,NA,0,"@united it should be free like other airlines! Again, it’s not 1997 anymore.",NA,2015-02-20 14:50:03 -0800,"washington, dc",Eastern Time (US & Canada)
567919301732098050,negative,0.6722,Bad Flight,0.3364,United,NA,edraluk,NA,0,@united dang... I thought I was in a teleportation device! Ua514,NA,2015-02-17 21:31:27 -0800,"Brooklyn, New York",Eastern Time (US & Canada)
567897182545686500,positive,1,NA,NA,US Airways,NA,lbrc133,NA,0,@USAirways Shout out to the red-headed gate agent for flt 3389 from DCA to CHS at 7:10 tonight. Didn't get her name but she was great!,NA,2015-02-17 20:03:33 -0800,Massachusetts,Eastern Time (US & Canada)
570284934771974140,negative,1,Flight Attendant Complaints,0.691,United,NA,fitztango,NA,0,"@united iah to charlotte. Baggage claim rep latrice h. #customerservice non existent, Ignored customer then inappropriately touched customer",NA,2015-02-24 10:11:38 -0800,"Houston, TX",NA
569950348908982300,neutral,0.3636,NA,0,Delta,NA,chamonille,NA,0,“@JetBlue: Our fleet's on fleek. http://t.co/Q16Xvwg0L6” .... I have to refrain what I want to say,NA,2015-02-23 12:02:07 -0800,THE ROCK - hive,Alaska
569715341259104260,neutral,0.6826,NA,0,American,NA,judya25,NA,0,@AmericanAir it looks like a mistake,NA,2015-02-22 20:28:16 -0800,NA,NA
569382354529030140,negative,0.684,Flight Booking Problems,0.684,US Airways,NA,stuf_bethsays,NA,0,@USAirways @caterobbie if that link worked most of us could take care of ourselves  please contact your tech people to get that working,NA,2015-02-21 22:25:06 -0800,NA,NA
5.6849116005604557e+17,neutral,0.6507,NA,NA,Southwest,NA,jaysonsperling,NA,0,"@SouthwestAir Don't worry, you will! :-)",NA,2015-02-19 11:23:49 -0800,"Denver, CO. USA",Pacific Time (US & Canada)
569230997650214900,negative,1,Lost Luggage,0.6854,Delta,NA,beachluvr104,NA,0,@JetBlue can u see what's holding up flt 1002 bags? One bag came out nothing else for 10 minutes,NA,2015-02-21 12:23:40 -0800,NA,Atlantic Time (Canada)
569703041957564400,negative,1,Lost Luggage,1,Southwest,NA,WillBursch,NA,0,@SouthwestAir would really like my baggage from yesterday. Employees at Akron giving me a tough time.,NA,2015-02-22 19:39:24 -0800,"Aurora, OH",Quito
5.6961564444818637e+17,negative,0.6721,Late Flight,0.3361,United,NA,richlallen,NA,0,@united thanks. Just was able to do it on the app myself. Still not customer service to be seen in YYZ,NA,2015-02-22 13:52:07 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
569245152406954e3,negative,0.6602,Can't Tell,0.3318,US Airways,NA,kelleynandrew,NA,0,@USAirways- can you tell me what the policy is for preboarding with small children? Is that still a thing?,NA,2015-02-21 13:19:55 -0800,NA,NA
569605928636407800,neutral,0.6393,NA,0,American,NA,SmithsAreRare,NA,0,@AmericanAir On flt 1627 from DFW to FAT on 2/23 and it was 86'd. Can you rebook me on the 1359 flight tonight? Can't get through on phone.,NA,2015-02-22 13:13:30 -0800,L-Town,Central Time (US & Canada)
567676626855419900,negative,1,Customer Service Issue,0.6364,Southwest,NA,WorkingWify,NA,0,@SouthwestAir won't answer their phones #HorribleService #NeverAgain #frustrated #AnswerThePhone,NA,2015-02-17 05:27:09 -0800,America,NA
568949828518084600,neutral,0.6701,NA,0,Southwest,NA,terrifictoria,NA,0,@SouthwestAir -17mph winds and would do anything to be in Florida right now.. help a sister out!!,NA,2015-02-20 17:46:24 -0800,NA,Quito
570275632518733800,neutral,0.6915,NA,NA,American,NA,RobertDwyer,NA,0,@AmericanAir my key point of confusion is whether I can make this change even though the initial Flight Booking Problems was on US Airways metal?,NA,2015-02-24 09:34:40 -0800,"Wellesley, MA",Eastern Time (US & Canada)
5.6915309859519283e+17,negative,0.6801,Cancelled Flight,0.6801,Southwest,NA,jaindrops,NA,0,@SouthwestAir - STL-BOS flight today was Cancelled Flightled. Online resched form gives an error. On hold for past 90 min. HELP! #terribleservice,NA,2015-02-21 07:14:07 -0800,"Boston, MA",NA
569256434736746500,negative,0.6452,Can't Tell,0.3441,United,NA,9kenny5,NA,0,"@united Such as deodorant, shampoo, toothpaste. Seems like that would be limited to 70oz, correct?",NA,2015-02-21 14:04:44 -0800,England,London
5.6985129991686963e+17,negative,1,Late Flight,1,United,NA,MrEschatologist,NA,0,@united Making sure your flights aren't delayed due to poor maintenance would be a start.,NA,2015-02-23 05:28:31 -0800,"Arlington, VA",NA
569837569392967700,positive,1,NA,NA,US Airways,NA,hegshmeg,NA,0,“@USAirways: @hegshmeg O” thank you for that elaborate response,NA,2015-02-23 04:33:58 -0800,los angeles ca,Pacific Time (US & Canada)
569179849518161900,positive,1,NA,NA,United,NA,grahamh00,NA,0,@united you're good. Thank you!,NA,2015-02-21 09:00:25 -0800,"Enfield, CT",Eastern Time (US & Canada)
568416493446271e3,negative,1,Lost Luggage,1,United,NA,Brennej,NA,0,@united - That time when I spent a night trying to sleep in a toddler bed at the airport Ramada without my luggage you kidnapped #furious,NA,2015-02-19 06:27:07 -0800,NA,NA
569259613041897500,negative,0.6526,Flight Booking Problems,0.6526,Southwest,NA,duhhhLilah,NA,0,@SouthwestAir why can't i reschedule my flight online?,NA,2015-02-21 14:17:22 -0800,New Orleans,Central Time (US & Canada)
569419080479875100,negative,1,Customer Service Issue,1,US Airways,NA,bgarritty,NA,0,@USAirways 2 hours on hold. Still no answer. Horrible.,NA,2015-02-22 00:51:02 -0800,"Adelaide, Australia",Adelaide
569626849183035400,positive,0.66,NA,NA,United,NA,krisrice,NA,0,@united nope all set. Thx for checking.,NA,2015-02-22 14:36:38 -0800,"Bedford, NH",Pacific Time (US & Canada)
570218339118800900,positive,0.6316,NA,NA,Delta,NA,MikeSmithMedia,NA,0,@JetBlue Thanks. I'm finding lower fares already on other carriers with direct flights. July 8 - 13.,NA,2015-02-24 05:47:00 -0800,New York/New Jersey,Eastern Time (US & Canada)
568634515884789760,negative,1,Cancelled Flight,0.6653,Delta,NA,Who_Knows_Me1,NA,0,@JetBlue bags hv been posted on board for flight424 on carsl 4. Now switched to carsl 5. It's comedic watching passengers run frm 1 to othr,"[40.64656067, -73.78334045]",2015-02-19 20:53:27 -0800,NA,NA
569980771424976900,negative,1,Customer Service Issue,0.3423,US Airways,NA,FahadHassan,NA,0,@USAirways ticket counter people here are not helping and just want to charge more money even after this horrible day.,NA,2015-02-23 14:03:00 -0800,Washington D.C.,Eastern Time (US & Canada)
569233440463155200,neutral,0.6826,NA,0,Delta,NA,scrappiedoodle,NA,0,@JetBlue Using JetBlue air miles?,NA,2015-02-21 12:33:22 -0800,Virginia & Cali,NA
